in s,Math in V
4.269250E-03,2.91879E-03
4.269300E-03,-2.58926E-02
4.269350E-03,4.38222E-03
4.269400E-03,5.56634E-02
4.269450E-03,1.95196E-02
4.269500E-03,-1.85602E-02
4.269550E-03,-7.32526E-03
4.269600E-03,3.07546E-02
4.269650E-03,4.34529E-02
4.269700E-03,-8.30089E-03
4.269750E-03,-2.09992E-02
4.269800E-03,1.75684E-02
4.269850E-03,3.95504E-02
4.269900E-03,1.85440E-02
4.269950E-03,-2.09992E-02
4.270000E-03,-9.83708E-04
4.270050E-03,4.34529E-02
4.270100E-03,2.73399E-02
4.270150E-03,-2.00236E-02
4.270200E-03,-1.46577E-02
4.270250E-03,2.58764E-02
4.270300E-03,4.29651E-02
4.270350E-03,-9.83708E-04
4.270400E-03,-1.61211E-02
4.270450E-03,1.07390E-02
4.270500E-03,4.29651E-02
4.270550E-03,2.83155E-02
4.270600E-03,-2.49170E-02
4.270650E-03,-1.46577E-02
4.270700E-03,3.66083E-02
4.270750E-03,4.39407E-02
4.270800E-03,-5.37401E-03
4.270850E-03,-2.97951E-02
4.270900E-03,9.27559E-03
4.270950E-03,5.56634E-02
4.271000E-03,2.68521E-02
4.271050E-03,-2.24627E-02
4.271100E-03,-1.56333E-02
4.271150E-03,3.41692E-02
4.271200E-03,5.12579E-02
4.271250E-03,-3.91058E-03
4.271300E-03,-2.73560E-02
4.271350E-03,8.29996E-03
4.271400E-03,4.83310E-02
4.271450E-03,2.83155E-02
4.271500E-03,-2.44292E-02
4.271550E-03,-1.85602E-02
4.271600E-03,3.80717E-02
4.271650E-03,3.61205E-02
4.271700E-03,9.67540E-04
4.271750E-03,-1.66089E-02
4.271800E-03,1.51293E-02
4.271850E-03,4.63798E-02
4.271900E-03,9.27559E-03
4.271950E-03,-1.66089E-02
4.272000E-03,2.43098E-03
4.272050E-03,3.46570E-02
4.272100E-03,3.70961E-02
4.272150E-03,-1.46577E-02
4.272200E-03,-1.36821E-02
4.272250E-03,2.68521E-02
4.272300E-03,3.51449E-02
4.272350E-03,6.33347E-03
4.272400E-03,-3.07707E-02
4.272450E-03,7.81215E-03
4.272500E-03,5.27213E-02
4.272550E-03,2.29343E-02
4.272600E-03,-1.80724E-02
4.272650E-03,-1.41699E-02
4.272700E-03,3.51449E-02
4.272750E-03,5.07701E-02
4.272800E-03,-7.32526E-03
4.272850E-03,-2.83317E-02
4.272900E-03,9.27559E-03
4.272950E-03,4.73554E-02
4.273000E-03,3.17302E-02
4.273050E-03,-2.05114E-02
4.273100E-03,-1.90480E-02
4.273150E-03,3.56327E-02
4.273200E-03,4.73554E-02
4.273250E-03,5.35785E-03
4.273300E-03,-3.32098E-02
4.273350E-03,1.12268E-02
4.273400E-03,5.22335E-02
4.273450E-03,2.09831E-02
4.273500E-03,-1.27064E-02
4.273550E-03,-1.41699E-02
4.273600E-03,3.22180E-02
4.273650E-03,4.49163E-02
4.273700E-03,-1.07552E-02
4.273750E-03,-1.66089E-02
4.273800E-03,9.76340E-03
4.273850E-03,3.66083E-02
4.273900E-03,2.44130E-02
4.273950E-03,-1.75846E-02
4.274000E-03,1.94316E-03
4.274050E-03,3.61205E-02
4.274100E-03,2.92911E-02
4.274150E-03,-8.08411E-06
4.274200E-03,-1.61211E-02
4.274250E-03,2.92911E-02
4.274300E-03,4.58920E-02
4.274350E-03,4.87003E-03
4.274400E-03,-1.66089E-02
4.274450E-03,-4.95896E-04
4.274500E-03,4.63798E-02
4.274550E-03,3.12424E-02
4.274600E-03,-2.29505E-02
4.274650E-03,-9.83708E-04
4.274700E-03,2.97789E-02
4.274750E-03,4.78432E-02
4.274800E-03,1.45535E-03
4.274850E-03,-3.12585E-02
4.274900E-03,1.31781E-02
4.274950E-03,4.88188E-02
4.275000E-03,3.07546E-02
4.275050E-03,-1.75846E-02
4.275100E-03,-2.54048E-02
4.275150E-03,2.92911E-02
4.275200E-03,4.83310E-02
4.275250E-03,4.38222E-03
4.275300E-03,-2.88195E-02
4.275350E-03,-1.47152E-03
4.275400E-03,4.63798E-02
4.275450E-03,3.02667E-02
4.275500E-03,-1.85602E-02
4.275550E-03,-1.17308E-02
4.275600E-03,2.83155E-02
4.275650E-03,4.39407E-02
4.275700E-03,6.33347E-03
4.275750E-03,-2.97951E-02
4.275800E-03,1.17146E-02
4.275850E-03,3.51449E-02
4.275900E-03,2.58764E-02
4.275950E-03,-1.31942E-02
4.276000E-03,-7.81307E-03
4.276050E-03,3.41692E-02
4.276100E-03,3.85595E-02
4.276150E-03,-2.44714E-03
4.276200E-03,-1.56333E-02
4.276250E-03,1.56171E-02
4.276300E-03,4.34529E-02
4.276350E-03,1.12268E-02
4.276400E-03,-2.54048E-02
4.276450E-03,6.82128E-03
4.276500E-03,4.49163E-02
4.276550E-03,3.70961E-02
4.276600E-03,-1.36821E-02
4.276650E-03,-2.78438E-02
4.276700E-03,2.53886E-02
4.276750E-03,5.07701E-02
4.276800E-03,3.40660E-03
4.276850E-03,-2.58926E-02
4.276900E-03,-9.83708E-04
4.276950E-03,5.27213E-02
4.277000E-03,3.80717E-02
4.277050E-03,-2.00236E-02
4.277100E-03,-1.85602E-02
4.277150E-03,2.83155E-02
4.277200E-03,4.93066E-02
4.277250E-03,1.46415E-02
4.277300E-03,-3.36976E-02
4.277350E-03,4.87003E-03
4.277400E-03,4.49163E-02
4.277450E-03,3.07546E-02
4.277500E-03,-9.77957E-03
4.277550E-03,-2.73560E-02
4.277600E-03,2.73399E-02
4.277650E-03,4.15017E-02
4.277700E-03,4.87003E-03
4.277750E-03,-1.36821E-02
4.277800E-03,2.43098E-03
4.277850E-03,4.49163E-02
4.277900E-03,2.49008E-02
4.277950E-03,-1.95358E-02
4.278000E-03,-5.37401E-03
4.278050E-03,2.83155E-02
4.278100E-03,4.73554E-02
4.278150E-03,-8.08411E-06
4.278200E-03,-2.14871E-02
4.278250E-03,2.29343E-02
4.278300E-03,3.95504E-02
4.278350E-03,1.85440E-02
4.278400E-03,-1.90480E-02
4.278450E-03,-8.80394E-03
4.278500E-03,4.63798E-02
4.278550E-03,3.46570E-02
4.278600E-03,-1.02674E-02
4.278650E-03,-1.51455E-02
4.278700E-03,1.36659E-02
4.278750E-03,5.95659E-02
4.278800E-03,1.17146E-02
4.278850E-03,-3.90635E-02
4.278900E-03,1.45535E-03
4.278950E-03,4.24773E-02
4.279000E-03,4.49163E-02
4.279050E-03,-1.31942E-02
4.279100E-03,-3.27220E-02
4.279150E-03,2.92911E-02
4.279200E-03,5.07701E-02
4.279250E-03,1.46415E-02
4.279300E-03,-2.68682E-02
4.279350E-03,-7.81307E-03
4.279400E-03,4.83310E-02
4.279450E-03,3.51449E-02
4.279500E-03,-6.83745E-03
4.279550E-03,-1.51455E-02
4.279600E-03,1.70806E-02
4.279650E-03,4.97945E-02
4.279700E-03,5.84566E-03
4.279750E-03,-1.95358E-02
4.279800E-03,2.91879E-03
4.279850E-03,3.66083E-02
4.279900E-03,3.80717E-02
4.279950E-03,-1.12430E-02
4.280000E-03,-1.22186E-02
4.280050E-03,2.68521E-02
4.280100E-03,3.31936E-02
4.280150E-03,9.27559E-03
4.280200E-03,-1.95358E-02
4.280250E-03,1.17146E-02
4.280300E-03,4.15017E-02
4.280350E-03,1.70806E-02
4.280400E-03,-1.61211E-02
4.280450E-03,-3.91058E-03
4.280500E-03,3.17302E-02
4.280550E-03,4.29651E-02
4.280600E-03,-6.34964E-03
4.280650E-03,-2.34383E-02
4.280700E-03,2.19587E-02
4.280750E-03,4.63798E-02
4.280800E-03,2.44130E-02
4.280850E-03,-2.34383E-02
4.280900E-03,-1.31942E-02
4.280950E-03,4.49163E-02
4.281000E-03,4.63798E-02
4.281050E-03,-9.29175E-03
4.281100E-03,-2.68682E-02
4.281150E-03,1.26903E-02
4.281200E-03,5.61513E-02
4.281250E-03,1.95196E-02
4.281300E-03,-2.34383E-02
4.281350E-03,-1.07552E-02
4.281400E-03,3.56327E-02
4.281450E-03,4.54042E-02
4.281500E-03,-8.30089E-03
4.281550E-03,-2.44292E-02
4.281600E-03,1.46415E-02
4.281650E-03,4.44285E-02
4.281700E-03,2.53886E-02
4.281750E-03,-2.34383E-02
4.281800E-03,-1.27064E-02
4.281850E-03,4.19895E-02
4.281900E-03,3.61205E-02
4.281950E-03,-8.30089E-03
4.282000E-03,-1.85602E-02
4.282050E-03,1.85440E-02
4.282100E-03,4.68676E-02
4.282150E-03,2.91879E-03
4.282200E-03,-1.85602E-02
4.282250E-03,4.38222E-03
4.282300E-03,3.66083E-02
4.282350E-03,2.73399E-02
4.282400E-03,-3.46732E-02
4.282450E-03,-6.34964E-03
4.282500E-03,3.56327E-02
4.282550E-03,3.85595E-02
4.282600E-03,1.02512E-02
4.282650E-03,-2.58926E-02
4.282700E-03,9.27559E-03
4.282750E-03,5.32091E-02
4.282800E-03,1.75684E-02
4.282850E-03,-2.00236E-02
4.282900E-03,-1.02674E-02
4.282950E-03,3.90474E-02
4.283000E-03,5.32091E-02
4.283050E-03,-1.07552E-02
4.283100E-03,-2.24627E-02
4.283150E-03,1.41537E-02
4.283200E-03,5.07701E-02
4.283250E-03,3.51449E-02
4.283300E-03,-3.02829E-02
4.283350E-03,-1.36821E-02
4.283400E-03,4.15017E-02
4.283450E-03,4.15017E-02
4.283500E-03,4.38222E-03
4.283550E-03,-3.27220E-02
4.283600E-03,8.78777E-03
4.283650E-03,5.32091E-02
4.283700E-03,1.75684E-02
4.283750E-03,-1.56333E-02
4.283800E-03,-1.07552E-02
4.283850E-03,2.83155E-02
4.283900E-03,5.02823E-02
4.283950E-03,-1.85602E-02
4.284000E-03,-7.81307E-03
4.284050E-03,1.65928E-02
4.284100E-03,4.10138E-02
4.284150E-03,1.75684E-02
4.284200E-03,-2.29505E-02
4.284250E-03,1.02512E-02
4.284300E-03,3.95504E-02
4.284350E-03,2.34374E-02
4.284400E-03,-1.07552E-02
4.284450E-03,-2.05114E-02
4.284500E-03,3.02667E-02
4.284550E-03,4.44285E-02
4.284600E-03,-2.44714E-03
4.284650E-03,-2.09992E-02
4.284700E-03,8.29996E-03
4.284750E-03,4.58920E-02
4.284800E-03,2.92911E-02
4.284850E-03,-2.78438E-02
4.284900E-03,-4.88620E-03
4.284950E-03,3.27058E-02
4.285000E-03,5.17457E-02
4.285050E-03,-9.83708E-04
4.285100E-03,-3.46732E-02
4.285150E-03,1.46415E-02
4.285200E-03,4.97945E-02
4.285250E-03,2.34374E-02
4.285300E-03,-1.85602E-02
4.285350E-03,-2.44292E-02
4.285400E-03,3.61205E-02
4.285450E-03,4.73554E-02
4.285500E-03,-2.44714E-03
4.285550E-03,-1.80724E-02
4.285600E-03,8.29996E-03
4.285650E-03,4.73554E-02
4.285700E-03,2.68521E-02
4.285750E-03,-2.19749E-02
4.285800E-03,-1.22186E-02
4.285850E-03,3.17302E-02
4.285900E-03,4.19895E-02
4.285950E-03,-1.47152E-03
4.286000E-03,-2.14871E-02
4.286050E-03,1.56171E-02
4.286100E-03,4.00382E-02
4.286150E-03,1.56171E-02
4.286200E-03,-1.61211E-02
4.286250E-03,-3.91058E-03
4.286300E-03,3.85595E-02
4.286350E-03,2.58764E-02
4.286400E-03,-1.31942E-02
4.286450E-03,-8.80394E-03
4.286500E-03,2.92911E-02
4.286550E-03,4.00382E-02
4.286600E-03,-8.08411E-06
4.286650E-03,-2.68682E-02
4.286700E-03,1.36659E-02
4.286750E-03,4.88188E-02
4.286800E-03,2.73399E-02
4.286850E-03,-1.51455E-02
4.286900E-03,-2.09992E-02
4.286950E-03,3.27058E-02
4.287000E-03,5.02823E-02
4.287050E-03,-3.91058E-03
4.287100E-03,-2.54048E-02
4.287150E-03,1.17146E-02
4.287200E-03,5.41848E-02
4.287250E-03,3.17302E-02
4.287300E-03,-2.88195E-02
4.287350E-03,-1.17308E-02
4.287400E-03,3.36814E-02
4.287450E-03,4.49163E-02
4.287500E-03,1.75684E-02
4.287550E-03,-3.27220E-02
4.287600E-03,1.12268E-02
4.287650E-03,4.49163E-02
4.287700E-03,3.36814E-02
4.287750E-03,-1.36821E-02
4.287800E-03,-2.24627E-02
4.287850E-03,3.02667E-02
4.287900E-03,3.80717E-02
4.287950E-03,2.43098E-03
4.288000E-03,-1.22186E-02
4.288050E-03,1.41537E-02
4.288100E-03,4.49163E-02
4.288150E-03,2.04953E-02
4.288200E-03,-2.19749E-02
4.288250E-03,-1.47152E-03
4.288300E-03,3.02667E-02
4.288350E-03,3.95504E-02
4.288400E-03,-6.34964E-03
4.288450E-03,-2.09992E-02
4.288500E-03,2.73399E-02
4.288550E-03,4.00382E-02
4.288600E-03,9.27559E-03
4.288650E-03,-2.39261E-02
4.288700E-03,-1.95933E-03
4.288750E-03,5.12579E-02
4.288800E-03,2.53886E-02
4.288850E-03,-2.58926E-02
4.288900E-03,-1.46577E-02
4.288950E-03,2.83155E-02
4.289000E-03,5.46726E-02
4.289050E-03,2.91879E-03
4.289100E-03,-3.46732E-02
4.289150E-03,6.33347E-03
4.289200E-03,4.63798E-02
4.289250E-03,3.95504E-02
4.289300E-03,-2.00236E-02
4.289350E-03,-2.29505E-02
4.289400E-03,3.66083E-02
4.289450E-03,4.93066E-02
4.289500E-03,9.27559E-03
4.289550E-03,-2.54048E-02
4.289600E-03,-3.91058E-03
4.289650E-03,5.22335E-02
4.289700E-03,1.31781E-02
4.289750E-03,-1.46577E-02
4.289800E-03,-1.22186E-02
4.289850E-03,2.14709E-02
4.289900E-03,4.78432E-02
4.289950E-03,-1.47152E-03
4.290000E-03,-2.49170E-02
4.290050E-03,1.17146E-02
4.290100E-03,3.75839E-02
4.290150E-03,2.97789E-02
4.290200E-03,-1.17308E-02
4.290250E-03,-6.83745E-03
4.290300E-03,3.61205E-02
4.290350E-03,3.02667E-02
4.290400E-03,-8.08411E-06
4.290450E-03,-1.90480E-02
4.290500E-03,1.65928E-02
4.290550E-03,4.93066E-02
4.290600E-03,9.76340E-03
4.290650E-03,-2.00236E-02
4.290700E-03,3.40660E-03
4.290750E-03,3.95504E-02
4.290800E-03,3.66083E-02
4.290850E-03,-1.56333E-02
4.290900E-03,-2.09992E-02
4.290950E-03,2.73399E-02
4.291000E-03,4.68676E-02
4.291050E-03,1.56171E-02
4.291100E-03,-3.12585E-02
4.291150E-03,1.94316E-03
4.291200E-03,4.54042E-02
4.291250E-03,3.27058E-02
4.291300E-03,-1.75846E-02
4.291350E-03,-2.63804E-02
4.291400E-03,2.44130E-02
4.291450E-03,5.85903E-02
4.291500E-03,9.76340E-03
4.291550E-03,-2.68682E-02
4.291600E-03,-3.42277E-03
4.291650E-03,4.15017E-02
4.291700E-03,4.19895E-02
4.291750E-03,-1.56333E-02
4.291800E-03,-2.14871E-02
4.291850E-03,2.83155E-02
4.291900E-03,4.10138E-02
4.291950E-03,1.51293E-02
4.292000E-03,-2.05114E-02
4.292050E-03,4.79728E-04
4.292100E-03,4.05260E-02
4.292150E-03,2.34374E-02
4.292200E-03,-8.80394E-03
4.292250E-03,-8.80394E-03
4.292300E-03,2.92911E-02
4.292350E-03,4.10138E-02
4.292400E-03,1.45535E-03
4.292450E-03,-1.46577E-02
4.292500E-03,1.95196E-02
4.292550E-03,3.80717E-02
4.292600E-03,3.31936E-02
4.292650E-03,-1.56333E-02
4.292700E-03,-7.32526E-03
4.292750E-03,4.15017E-02
4.292800E-03,3.22180E-02
4.292850E-03,-4.39839E-03
4.292900E-03,-2.19749E-02
4.292950E-03,1.85440E-02
4.293000E-03,5.46726E-02
4.293050E-03,1.12268E-02
4.293100E-03,-2.54048E-02
4.293150E-03,-5.37401E-03
4.293200E-03,4.29651E-02
4.293250E-03,4.49163E-02
4.293300E-03,-1.66089E-02
4.293350E-03,-2.29505E-02
4.293400E-03,2.49008E-02
4.293450E-03,5.02823E-02
4.293500E-03,2.63642E-02
4.293550E-03,-3.51610E-02
4.293600E-03,-6.34964E-03
4.293650E-03,4.83310E-02
4.293700E-03,3.56327E-02
4.293750E-03,-9.83708E-04
4.293800E-03,-2.49170E-02
4.293850E-03,1.07390E-02
4.293900E-03,5.51756E-02
4.293950E-03,1.22025E-02
4.294000E-03,-1.31942E-02
4.294050E-03,-6.83745E-03
4.294100E-03,3.46570E-02
4.294150E-03,4.24773E-02
4.294200E-03,-1.61211E-02
4.294250E-03,-1.22186E-02
4.294300E-03,1.75684E-02
4.294350E-03,3.80717E-02
4.294400E-03,1.56171E-02
4.294450E-03,-1.95358E-02
4.294500E-03,1.02512E-02
4.294550E-03,4.10138E-02
4.294600E-03,2.29343E-02
4.294650E-03,-7.81307E-03
4.294700E-03,-1.41699E-02
4.294750E-03,3.22180E-02
4.294800E-03,4.24773E-02
4.294850E-03,-8.30089E-03
4.294900E-03,-1.85602E-02
4.294950E-03,1.02512E-02
4.295000E-03,5.07701E-02
4.295050E-03,2.49008E-02
4.295100E-03,-2.97951E-02
4.295150E-03,-1.12430E-02
4.295200E-03,3.27058E-02
4.295250E-03,4.78432E-02
4.295300E-03,-9.83708E-04
4.295350E-03,-3.46732E-02
4.295400E-03,1.75684E-02
4.295450E-03,5.27213E-02
4.295500E-03,3.17302E-02
4.295550E-03,-2.73560E-02
4.295600E-03,-2.00236E-02
4.295650E-03,3.90474E-02
4.295700E-03,4.78432E-02
4.295750E-03,-4.88620E-03
4.295800E-03,-2.73560E-02
4.295850E-03,9.76340E-03
4.295900E-03,4.73554E-02
4.295950E-03,2.88033E-02
4.296000E-03,-2.39261E-02
4.296050E-03,-7.32526E-03
4.296100E-03,2.63642E-02
4.296150E-03,3.95504E-02
4.296200E-03,-1.95933E-03
4.296250E-03,-2.14871E-02
4.296300E-03,1.51293E-02
4.296350E-03,3.85595E-02
4.296400E-03,1.12268E-02
4.296450E-03,-1.56333E-02
4.296500E-03,-9.83708E-04
4.296550E-03,3.85595E-02
4.296600E-03,3.22180E-02
4.296650E-03,-1.46577E-02
4.296700E-03,-1.07552E-02
4.296750E-03,2.68521E-02
4.296800E-03,4.19895E-02
4.296850E-03,8.78777E-03
4.296900E-03,-2.54048E-02
4.296950E-03,1.26903E-02
4.297000E-03,4.15017E-02
4.297050E-03,3.02667E-02
4.297100E-03,-1.07552E-02
4.297150E-03,-1.95358E-02
4.297200E-03,3.22180E-02
4.297250E-03,4.54042E-02
4.297300E-03,1.94316E-03
4.297350E-03,-2.78438E-02
4.297400E-03,2.91879E-03
4.297450E-03,5.12579E-02
4.297500E-03,3.75839E-02
4.297550E-03,-2.09992E-02
4.297600E-03,-1.66089E-02
4.297650E-03,2.44130E-02
4.297700E-03,4.97945E-02
4.297750E-03,9.27559E-03
4.297800E-03,-3.46732E-02
4.297850E-03,-4.95896E-04
4.297900E-03,4.10138E-02
4.297950E-03,3.75839E-02
4.298000E-03,-8.08411E-06
4.298050E-03,-1.46577E-02
4.298100E-03,3.27058E-02
4.298150E-03,3.85595E-02
4.298200E-03,3.89441E-03
4.298250E-03,-1.85602E-02
4.298300E-03,3.40660E-03
4.298350E-03,5.22335E-02
4.298400E-03,2.92911E-02
4.298450E-03,-1.12430E-02
4.298500E-03,-6.34964E-03
4.298550E-03,2.49008E-02
4.298600E-03,3.70961E-02
4.298650E-03,-4.95896E-04
4.298700E-03,-2.19749E-02
4.298750E-03,2.19587E-02
4.298800E-03,3.85595E-02
4.298850E-03,1.46415E-02
4.298900E-03,-1.31942E-02
4.298950E-03,-1.31942E-02
4.299000E-03,4.44285E-02
4.299050E-03,3.22180E-02
4.299100E-03,-1.41699E-02
4.299150E-03,-1.70967E-02
4.299200E-03,2.19587E-02
4.299250E-03,6.15172E-02
4.299300E-03,1.07390E-02
4.299350E-03,-2.88195E-02
4.299400E-03,-4.88620E-03
4.299450E-03,3.80717E-02
4.299500E-03,4.63798E-02
4.299550E-03,-8.80394E-03
4.299600E-03,-3.22342E-02
4.299650E-03,2.19587E-02
4.299700E-03,5.07701E-02
4.299750E-03,2.39252E-02
4.299800E-03,-2.29505E-02
4.299850E-03,-1.31942E-02
4.299900E-03,4.68676E-02
4.299950E-03,2.39252E-02
4.300000E-03,-1.51455E-02
4.300050E-03,-2.73560E-02
4.300100E-03,9.27559E-03
4.300150E-03,5.22335E-02
4.300200E-03,1.36659E-02
4.300250E-03,-2.00236E-02
4.300300E-03,-3.42277E-03
4.300350E-03,2.53886E-02
4.300400E-03,3.75839E-02
4.300450E-03,-8.80394E-03
4.300500E-03,-9.77957E-03
4.300550E-03,2.83155E-02
4.300600E-03,3.80717E-02
4.300650E-03,1.26903E-02
4.300700E-03,-2.29505E-02
4.300750E-03,1.45535E-03
4.300800E-03,4.19895E-02
4.300850E-03,2.34374E-02
4.300900E-03,-1.61211E-02
4.300950E-03,-1.02674E-02
4.301000E-03,2.63642E-02
4.301050E-03,4.44285E-02
4.301100E-03,-4.88620E-03
4.301150E-03,-2.49170E-02
4.301200E-03,1.12268E-02
4.301250E-03,4.58920E-02
4.301300E-03,3.02667E-02
4.301350E-03,-3.32098E-02
4.301400E-03,-7.32526E-03
4.301450E-03,4.29651E-02
4.301500E-03,4.44285E-02
4.301550E-03,-1.95933E-03
4.301600E-03,-3.80879E-02
4.301650E-03,1.12268E-02
4.301700E-03,5.46726E-02
4.301750E-03,2.39252E-02
4.301800E-03,-2.34383E-02
4.301850E-03,-1.61211E-02
4.301900E-03,3.56327E-02
4.301950E-03,5.36970E-02
4.302000E-03,-4.88620E-03
4.302050E-03,-2.54048E-02
4.302100E-03,1.26903E-02
4.302150E-03,4.68676E-02
4.302200E-03,3.36814E-02
4.302250E-03,-2.29505E-02
4.302300E-03,-9.77957E-03
4.302350E-03,3.12424E-02
4.302400E-03,3.56327E-02
4.302450E-03,4.79728E-04
4.302500E-03,-2.14871E-02
4.302550E-03,6.82128E-03
4.302600E-03,4.44285E-02
4.302650E-03,1.80562E-02
4.302700E-03,-1.75846E-02
4.302750E-03,4.38222E-03
4.302800E-03,3.07546E-02
4.302850E-03,3.31936E-02
4.302900E-03,-6.34964E-03
4.302950E-03,-1.41699E-02
4.303000E-03,2.88033E-02
4.303050E-03,3.66083E-02
4.303100E-03,1.31781E-02
4.303150E-03,-2.39261E-02
4.303200E-03,3.89441E-03
4.303250E-03,4.93066E-02
4.303300E-03,2.00074E-02
4.303350E-03,-1.27064E-02
4.303400E-03,-2.58926E-02
4.303450E-03,2.92911E-02
4.303500E-03,5.41848E-02
4.303550E-03,1.45535E-03
4.303600E-03,-2.73560E-02
4.303650E-03,4.87003E-03
4.303700E-03,4.58920E-02
4.303750E-03,3.85595E-02
4.303800E-03,-2.49170E-02
4.303850E-03,-2.58926E-02
4.303900E-03,3.66083E-02
4.303950E-03,4.93066E-02
4.304000E-03,1.36659E-02
4.304050E-03,-3.41854E-02
4.304100E-03,-2.44714E-03
4.304150E-03,4.15017E-02
4.304200E-03,3.27058E-02
4.304250E-03,-1.61211E-02
4.304300E-03,-2.14871E-02
4.304350E-03,2.44130E-02
4.304400E-03,5.22335E-02
4.304450E-03,1.94316E-03
4.304500E-03,-1.51455E-02
4.304550E-03,3.40660E-03
4.304600E-03,3.95504E-02
4.304650E-03,2.88033E-02
4.304700E-03,-2.05114E-02
4.304750E-03,-6.83745E-03
4.304800E-03,2.78277E-02
4.304850E-03,3.51449E-02
4.304900E-03,6.82128E-03
4.304950E-03,-2.54048E-02
4.305000E-03,1.75684E-02
4.305050E-03,4.49163E-02
4.305100E-03,8.29996E-03
4.305150E-03,-1.61211E-02
4.305200E-03,-5.86183E-03
4.305250E-03,4.10138E-02
4.305300E-03,4.05260E-02
4.305350E-03,-1.80724E-02
4.305400E-03,-2.00236E-02
4.305450E-03,1.75684E-02
4.305500E-03,4.68676E-02
4.305550E-03,1.61050E-02
4.305600E-03,-3.07707E-02
4.305650E-03,4.79728E-04
4.305700E-03,4.49163E-02
4.305750E-03,3.95504E-02
4.305800E-03,-1.27064E-02
4.305850E-03,-3.22342E-02
4.305900E-03,2.73399E-02
4.305950E-03,5.36970E-02
4.306000E-03,1.31781E-02
4.306050E-03,-2.49170E-02
4.306100E-03,-1.12430E-02
4.306150E-03,4.39407E-02
4.306200E-03,3.90474E-02
4.306250E-03,-1.46577E-02
4.306300E-03,-1.75846E-02
4.306350E-03,9.27559E-03
4.306400E-03,4.58920E-02
4.306450E-03,1.90318E-02
4.306500E-03,-2.44292E-02
4.306550E-03,6.33347E-03
4.306600E-03,3.66083E-02
4.306650E-03,3.56327E-02
4.306700E-03,-7.81307E-03
4.306750E-03,-1.85602E-02
4.306800E-03,2.44130E-02
4.306850E-03,3.90474E-02
4.306900E-03,5.35785E-03
4.306950E-03,-1.27064E-02
4.307000E-03,7.30909E-03
4.307050E-03,4.24773E-02
4.307100E-03,2.39252E-02
4.307150E-03,-1.12430E-02
4.307200E-03,-5.86183E-03
4.307250E-03,3.36814E-02
4.307300E-03,4.73554E-02
4.307350E-03,-6.34964E-03
4.307400E-03,-2.54048E-02
4.307450E-03,1.95196E-02
4.307500E-03,4.73554E-02
4.307550E-03,1.95196E-02
4.307600E-03,-3.12585E-02
4.307650E-03,-1.36821E-02
4.307700E-03,4.15017E-02
4.307750E-03,4.54042E-02
4.307800E-03,-6.83745E-03
4.307850E-03,-3.07707E-02
4.307900E-03,1.51293E-02
4.307950E-03,6.24928E-02
4.308000E-03,2.00074E-02
4.308050E-03,-2.88195E-02
4.308100E-03,-1.17308E-02
4.308150E-03,3.56327E-02
4.308200E-03,4.78432E-02
4.308250E-03,-9.83708E-04
4.308300E-03,-2.54048E-02
4.308350E-03,1.56171E-02
4.308400E-03,4.54042E-02
4.308450E-03,2.00074E-02
4.308500E-03,-1.85602E-02
4.308550E-03,-1.07552E-02
4.308600E-03,3.36814E-02
4.308650E-03,4.00382E-02
4.308700E-03,-7.81307E-03
4.308750E-03,-1.36821E-02
4.308800E-03,1.36659E-02
4.308850E-03,3.70961E-02
4.308900E-03,1.02512E-02
4.308950E-03,-2.14871E-02
4.309000E-03,8.78777E-03
4.309050E-03,3.36814E-02
4.309100E-03,2.78277E-02
4.309150E-03,-8.30089E-03
4.309200E-03,-1.80724E-02
4.309250E-03,3.17302E-02
4.309300E-03,3.70961E-02
4.309350E-03,9.67540E-04
4.309400E-03,-2.39261E-02
4.309450E-03,4.38222E-03
4.309500E-03,5.32091E-02
4.309550E-03,2.44130E-02
4.309600E-03,-2.05114E-02
4.309650E-03,-1.36821E-02
4.309700E-03,2.88033E-02
4.309750E-03,5.36970E-02
4.309800E-03,-9.83708E-04
4.309850E-03,-3.46732E-02
4.309900E-03,1.61050E-02
4.309950E-03,4.83310E-02
4.310000E-03,3.07546E-02
4.310050E-03,-1.02674E-02
4.310100E-03,-2.68682E-02
4.310150E-03,3.90474E-02
4.310200E-03,4.39407E-02
4.310250E-03,7.30909E-03
4.310300E-03,-3.02829E-02
4.310350E-03,2.43098E-03
4.310400E-03,4.93066E-02
4.310450E-03,2.49008E-02
4.310500E-03,-1.41699E-02
4.310550E-03,-1.36821E-02
4.310600E-03,2.24465E-02
4.310650E-03,4.73554E-02
4.310700E-03,-1.47152E-03
4.310750E-03,-2.05114E-02
4.310800E-03,1.41537E-02
4.310850E-03,3.90474E-02
4.310900E-03,2.83155E-02
4.310950E-03,-2.05114E-02
4.311000E-03,-1.95933E-03
4.311050E-03,3.90474E-02
4.311100E-03,2.83155E-02
4.311150E-03,-1.47152E-03
4.311200E-03,-1.80724E-02
4.311250E-03,2.04953E-02
4.311300E-03,4.93066E-02
4.311350E-03,-3.42277E-03
4.311400E-03,-1.75846E-02
4.311450E-03,2.43098E-03
4.311500E-03,3.80717E-02
4.311550E-03,3.36814E-02
4.311600E-03,-2.63804E-02
4.311650E-03,-1.70967E-02
4.311700E-03,3.46570E-02
4.311750E-03,4.73554E-02
4.311800E-03,4.87003E-03
4.311850E-03,-3.56488E-02
